year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5015,Carroll County,ARKANSAS,Rural,White,11855,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-3677
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5017,Chicot County,ARKANSAS,Rural,White,18880,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,3348
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5019,Clark County,ARKANSAS,Rural,White,14374,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1158
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5021,Clay County,ARKANSAS,Rural,White,14228,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1304
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5023,Cleburne County,ARKANSAS,Rural,White,12903,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2629
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5025,Cleveland County,ARKANSAS,Urban,White,18141,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,2609
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5027,Columbia County,ARKANSAS,Rural,White,13103,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2429
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5029,Conway County,ARKANSAS,Rural,White,13108,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2424
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5031,Craighead County,ARKANSAS,Urban,White,13704,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1828
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5033,Crawford County,ARKANSAS,Urban,White,12821,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2711
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5035,Crittenden County,ARKANSAS,Urban,White,14381,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1151
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5037,Cross County,ARKANSAS,Rural,White,13863,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1669
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5039,Dallas County,ARKANSAS,Rural,White,16722,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,1190
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5041,Desha County,ARKANSAS,Rural,White,16293,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,761
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5043,Drew County,ARKANSAS,Rural,White,13782,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1750
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5045,Faulkner County,ARKANSAS,Urban,White,13239,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2293
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5047,Franklin County,ARKANSAS,Urban,White,12613,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2919
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5049,Fulton County,ARKANSAS,Rural,White,14627,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-905
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5051,Garland County,ARKANSAS,Urban,White,14349,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1183
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5053,Grant County,ARKANSAS,Urban,White,13884,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1648
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5055,Greene County,ARKANSAS,Rural,White,15221,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-311
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5057,Hempstead County,ARKANSAS,Rural,White,12737,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2795
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5059,Hot Spring County,ARKANSAS,Rural,White,13489,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2043
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5061,Howard County,ARKANSAS,Rural,White,13324,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2208
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5063,Independence County,ARKANSAS,Rural,White,14306,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1226
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5065,Izard County,ARKANSAS,Rural,White,16708,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,1176
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5067,Jackson County,ARKANSAS,Rural,White,16117,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,585
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5069,Jefferson County,ARKANSAS,Urban,White,14262,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1270
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5071,Johnson County,ARKANSAS,Rural,White,12057,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-3475
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5073,Lafayette County,ARKANSAS,Rural,White,14677,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-855
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5075,Lawrence County,ARKANSAS,Rural,White,13786,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1746
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5077,Lee County,ARKANSAS,Rural,White,11228,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-4304
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5079,Lincoln County,ARKANSAS,Urban,White,16495,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,963
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5081,Little River County,ARKANSAS,Rural,White,16614,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,1082
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5083,Logan County,ARKANSAS,Rural,White,14640,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-892
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5085,Lonoke County,ARKANSAS,Urban,White,13348,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-2184
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5087,Madison County,ARKANSAS,Urban,White,12421,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-3111
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5089,Marion County,ARKANSAS,Rural,White,10202,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-5330
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5091,Miller County,ARKANSAS,Urban,White,15092,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-440
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5093,Mississippi County,ARKANSAS,Rural,White,14607,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-925
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5095,Monroe County,ARKANSAS,Rural,White,12270,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-3262
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5097,Montgomery County,ARKANSAS,Rural,White,11064,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-4468
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5099,Nevada County,ARKANSAS,Rural,White,16673,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,1141
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5101,Newton County,ARKANSAS,Rural,White,11158,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-4374
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5103,Ouachita County,ARKANSAS,Rural,White,13926,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1606
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5105,Perry County,ARKANSAS,Urban,White,11380,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-4152
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5107,Phillips County,ARKANSAS,Rural,White,14102,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1430
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5109,Pike County,ARKANSAS,Rural,White,15144,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-388
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5111,Poinsett County,ARKANSAS,Urban,White,15149,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-383
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5113,Polk County,ARKANSAS,Rural,White,15396,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-136
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,5115,Pope County,ARKANSAS,Rural,White,13858,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15532,undefined,-1674
