year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5007,Benton County,ARKANSAS,Urban,All,13086,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2446
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5009,Boone County,ARKANSAS,Rural,All,12829,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2703
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5011,Bradley County,ARKANSAS,Rural,All,15351,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-181
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5013,Calhoun County,ARKANSAS,Rural,All,13047,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2485
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5015,Carroll County,ARKANSAS,Rural,All,11532,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-4000
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5017,Chicot County,ARKANSAS,Rural,All,19452,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",3920
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5019,Clark County,ARKANSAS,Rural,All,14662,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-870
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5021,Clay County,ARKANSAS,Rural,All,14447,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1085
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5023,Cleburne County,ARKANSAS,Rural,All,12903,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2629
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5025,Cleveland County,ARKANSAS,Urban,All,17670,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",2138
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5027,Columbia County,ARKANSAS,Rural,All,12742,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2790
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5029,Conway County,ARKANSAS,Rural,All,12911,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2621
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5031,Craighead County,ARKANSAS,Urban,All,13536,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1996
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5033,Crawford County,ARKANSAS,Urban,All,12632,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2900
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5035,Crittenden County,ARKANSAS,Urban,All,15806,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",274
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5037,Cross County,ARKANSAS,Rural,All,13357,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2175
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5039,Dallas County,ARKANSAS,Rural,All,16080,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",548
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5041,Desha County,ARKANSAS,Rural,All,15624,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",92
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5043,Drew County,ARKANSAS,Rural,All,13147,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2385
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5045,Faulkner County,ARKANSAS,Urban,All,13131,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2401
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5047,Franklin County,ARKANSAS,Urban,All,12440,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3092
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5049,Fulton County,ARKANSAS,Rural,All,14532,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1000
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5051,Garland County,ARKANSAS,Urban,All,14253,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1279
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5053,Grant County,ARKANSAS,Urban,All,13725,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1807
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5055,Greene County,ARKANSAS,Rural,All,15158,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-374
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5057,Hempstead County,ARKANSAS,Rural,All,12574,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2958
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5059,Hot Spring County,ARKANSAS,Rural,All,13509,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2023
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5061,Howard County,ARKANSAS,Rural,All,13344,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2188
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5063,Independence County,ARKANSAS,Rural,All,14098,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1434
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5065,Izard County,ARKANSAS,Rural,All,16513,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",981
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5067,Jackson County,ARKANSAS,Rural,All,15510,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-22
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5069,Jefferson County,ARKANSAS,Urban,All,14370,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1162
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5071,Johnson County,ARKANSAS,Rural,All,11599,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3933
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5073,Lafayette County,ARKANSAS,Rural,All,12318,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3214
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5075,Lawrence County,ARKANSAS,Rural,All,13771,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1761
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5077,Lee County,ARKANSAS,Rural,All,11929,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3603
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5079,Lincoln County,ARKANSAS,Urban,All,16784,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",1252
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5081,Little River County,ARKANSAS,Rural,All,15562,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",30
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5083,Logan County,ARKANSAS,Rural,All,14829,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-703
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5085,Lonoke County,ARKANSAS,Urban,All,13381,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-2151
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5087,Madison County,ARKANSAS,Urban,All,12284,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3248
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5089,Marion County,ARKANSAS,Rural,All,10128,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-5404
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5091,Miller County,ARKANSAS,Urban,All,14792,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-740
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5093,Mississippi County,ARKANSAS,Rural,All,14628,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-904
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5095,Monroe County,ARKANSAS,Rural,All,12357,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-3175
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5097,Montgomery County,ARKANSAS,Rural,All,10863,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-4669
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5099,Nevada County,ARKANSAS,Rural,All,17795,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",2263
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5101,Newton County,ARKANSAS,Rural,All,11121,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-4411
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5103,Ouachita County,ARKANSAS,Rural,All,13644,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-1888
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5105,Perry County,ARKANSAS,Urban,All,11509,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-4023
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,5107,Phillips County,ARKANSAS,Rural,All,14714,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15532,"undefined",-818
